url,published,content,lang,source_type,extra_source_attributes.world_data.country_code
http://twitter.com/deepikakotra/status/1525052095833190401,13-05-2022 05:55,"@goibibo It is amusing to see such post from you @goibibo @goibibo_tech the money in my wallet has vanished without my knowledge. I haven’t made any booking nor transferred to the bank, how has it been spent? https://t.co/VWYhwNEzzV",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/punitpoddar/status/1539458146816692226,21-06-2022 23:59,@goibibo Dear Sir We Had Cancelled The Tickets Quiet before flight take off. We had by mistakenly booked Mumbai Delhi Flight. As we were supposed to book Dèlhí Mumbai Flight @DGCAIndia @IndiGo6E @goibibo,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/MANISHK81827589/status/1564352330057003008,29-08-2022 16:40,@GoibiboSupport GOBUSANDF1104DB1E8,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/Mridulagrawal/status/1526235178162864131,16-05-2022 12:16,"Shameless, worst Goibibo! Zero customer support! Pathetic experiences! What for convenience fee levied when you can't arrange refund even after 3 weeks of flight cancelled by operator itself. #GOFLDMTFA3721651236883 @sanjiv_bhasin @anuragkashyapFC @goibibo",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/meri_train/status/1564240696973746176,29-08-2022 09:16,@mumbairailusers @drmsdah @goibibo @drmhowrah 😍😍😍 https://t.co/Dmi4lJk1Na,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/gauravtomer/status/1617530776752623616,23-01-2023 09:32,@GoibiboSupport Its more than 24 hours. No action no resolution. Only fraud.,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/Abhishe22619116/status/1616853988028346368,21-01-2023 12:43,Same issue with app too... Chi goibibo .unstalled https://t.co/8cAACxPdqQ,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/neha995/status/1548235385603768321,16-07-2022 05:17,"@Arpita97611249 @goibibo If you want to take any legal action against them so that you can get your money back sooner, get in touch with @getmyrefundin",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/sachinrathi225/status/1536030720485105664,12-06-2022 13:00,This is very disappointment from these travel agencies Even after paid early we are not allowed to check in at hotel because hotel owner wants extra money and companies like @oyorooms and @goibibo are included in this scam. Refund my money ASAP @TeamGoibibo @SanjayBhasin5 . https://t.co/D5QXPZyelE,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/GoibiboSupport/status/1653696823607848962,03-05-2023 05:43,"@GoibiboSupport We request you to kindly share your booking ID over the DM. - Thanks, Diksha https://t.co/Gu5Me6wgKU",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/QuadimYousuf/status/1533680878500876288,06-06-2022 01:23,"@OYO4U Refunding my own money to me is a resolution for you, really? I didn't give you money to keep it with you and return it upon my trip. I could've booked via other prestigious service providers like @goibibo or @makemytrip. Do you even care about the loss of money/inconvenience?",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/karankuntal007/status/1537128866098999297,15-06-2022 13:44,"@goibibo Hello team , i have cancelled a hotel 24 may 2022, But my refund amount not received yet, i complaint to costomer support but I have not received any response from Costomer support. My ticket I'd is : 15339591416048448 https://t.co/QbykyTh2DZ",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/Archana231172/status/1524237156826320896,10-05-2022 23:57,@ Goibibo. I have sent all my details yesterday but still no one is bothered to tell me how to go further if I am not able to travel due to covid. They are again asking for details only.Kindly respond and call me at 9584663666 as your customer service number is not working,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/subrat_kumar94/status/1624662193303359488,12-02-2023 01:50,"I booked Akasa Air-QP 1345 for 11th Feb by goibibo, and the flight got rescheduled for more than 3 hours. So, I canceled my ticket but still now didn't get any refund. Tried calling helpline no,wrote mail but no response. PNR-S7F6XZ @goibibo @AkasaAir",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/Thowseef/status/1529805203050229760,26-05-2022 08:42,@KSNewsKavali @ks @YouTube @goibibo @makemytrip @agoda @Cleartrip @HappyFaresindia This will be continued untill u refund the full amount which was charged for the ticket and I can’t afford to pay for a service which I never used #Ripoff_happyFares @shantijain @HappyFaresindia ! ONLY USE @goibibo @Cleartrip @makemytrip for hassle free services,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/GauravTejwani12/status/1629768571369713666,26-02-2023 04:01,"@goibibo Horrible cab booking exp w/ Goibibo. App misleading, driver details given 30 min before start time, can't modify booking. Spent hrs w/ customer care, missed meeting. Goibibo owes me 1.6k refund. Will share exp on social media, consider consumer court.",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/GovindSingh2728/status/1636596053100331013,17-03-2023 01:11,@GoibiboSupport Where is my RA number?? Why haven't you provided it till now to the sales team of @airindiain ... What kind of harrasment is this?? Do you guys do such kind of things with your customer especially when there family is already facing trauma??,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/jaykataria29/status/1657317634982170624,13-05-2023 05:31,@rajdev950384 @TeamGoibibo Goibibo is fraud company,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/sumanmvla/status/1568517741371625472,10-09-2022 04:32,@goibibo @GoibiboSupport very disappoint with booking today with this APP. one side my booking showing non refundable and 2nd side Hotel Alfa denied to check in because of on I'd card my wife have no name of my as husband name. however I hve shared the proof as married man.,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/suresh825108/status/1569324778535931904,12-09-2022 09:59,@goibibo @MoCA_GoI @flyscoot My flight PNR is R4C4NY when i talked to goibibo & with scoot airline customer care they also agreed with the same that sometimes it happens automatically & when i told them to correct the same they ask for my passport i mailed immediately...,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/ferns2022/status/1617560614611849217,23-01-2023 11:31,@GoibiboSupport Only got a response AFTER publicising your lack of response here! Where is my refund given to you by @IndiGo6E on 17-Jan?? My bank details for NEFT sent on 18-Jan!! #goibibo #fraud #AirSewa #GoodtoKnow #GoibiboCares is a joke!,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/bhanup6663/status/1547724256796344320,14-07-2022 19:26,"@goibibo I have made a flight booking for the 16th of next month, but today out of the blue I got a msg, stating I requested for cancellation. With I haven't.",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/JigneshDalal22/status/1529813708406288386,26-05-2022 09:16,@goibibo @DGCAIndia @MoCA_GoI at about enjoying money for 3 months. Your cancellation and convenience fees. Pls reply as if I do not pay for credit card then they charge handsomly,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/heena_priya/status/1540324693369991168,24-06-2022 09:23,"@goibibo Refund was not processed and you provided this information to me, asking me to check with my respective bank. Could you maybe ask your team to work? They are getting paid to serve us, but I guess they all are taking a nap.",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/GYANENDRATRIV17/status/1544408128472911872,05-07-2022 15:49,@goibibo https://t.co/Nfwy4tB9oB,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/dormantspark1/status/1544722218118447104,06-07-2022 12:37,@goibibo Could you please tell me if refund has been processed and to how the money has been refunded,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/amangulati404/status/1539299912906846208,21-06-2022 13:31,@goibibo Waiting thanks,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/nayangupta21/status/1571213906466738176,17-09-2022 15:06,"@airvistara @GoibiboSupport It's been more than 2 weeks now, when are you going to return my money for the flight that you suddenly cancelled Booking id : GOFLDMT281AB1659979940",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/STAAHOnline/status/1615830952433025024,18-01-2023 16:58,Here are the Top 10 #onlinechannels from #India for 2022 that brought the highest number of bookings. Read more: https://t.co/6yuDFZiQkh GoMMT Partner Community Goibibo https://t.co/goUuOBqGSE Agoda Expedia Group Travelguru Airbnb HRS https://t.co/Db1gHxas0s Hotelbeds https://t.co/SSAOJP5OZA,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/Nation_First0/status/1625074578124079106,13-02-2023 05:09,"@GoibiboSupport Yesterday i had booked a room in Gaziabad station road,but hotel receptionist denied to offer room...kindly take action and refund my money. Totally disappointed with his behavior. @goibibo https://t.co/WaW6wZ8YbW",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/Sunil_chhapola_/status/1589315955037200385,06-11-2022 12:57,Shared response What have you done? @goibibo @GoibiboSupport,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/MulticityRealty/status/1578254813711982597,07-10-2022 01:24,@GoibiboSupport refund request to operator failure 1) unable to submit online due to your web error . 2) unable to reach your CC voice team after booking . (GOBUSAND8BE8DB18AF) initiate refund .,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/Sandip91690673/status/1590619905023700992,10-11-2022 03:18,@GoibiboSupport i have taken insurance policy for 4 people for my hotel booking but unable to add other names in the policy as getting error in tripmoney while editing. https://t.co/waTw3Vn37a,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/mainhoongandhi/status/1628349887463972866,22-02-2023 06:04,"@iujjawaltrivedi @JM_Scindia @GoibiboSupport @AkasaAir If he had so much confusion, he should have called the airport authorities",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/Yogiaurangabad/status/1546044607083200513,10-07-2022 04:12,"@goibibo But sharing the data with hackers, & u ensure hackers get plenty of time to do the fraud, tha why still after 54 days u didn't refunded my amount. Anything more need to be shared to hackers from ur side? But this time ready to face them.",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/suyog_tapkir/status/1560646720362774528,19-08-2022 11:15,@goibibo what is your customer support email to followup on issues ?,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/Prakhar21946188/status/1593837954572484608,19-11-2022 00:25,@GoibiboSupport Many thanks team for your quick assistance and support towards my query resolution!!,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/Pankajstocks/status/1630191665477726208,27-02-2023 08:02,"After many days, I used @goibibo . A booking of train ticket got failed, but money deducted. Thn i again did same booking. But for first failed booking, they are saying, I'll get refund in 7-12 days. What a poor service. On other sites i get refunds much quicker. @GoibiboSupport https://t.co/3EgIAJNwhl",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/puneetgoyal27/status/1632389750483976193,05-03-2023 09:36,@Goibibo_Support mlmgs175@gmail.com 9460888883 23rd Feb 2023 6198/- Puneet goyal Booking made for 1-3rd march @GoibiboSupport,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/Thowseef/status/1529801264334536709,26-05-2022 08:26,@dipalay @PRA24 @jetairways Worst service and refund policies!! Please don’t fall onto this scam #Ripoff_happyFares My ticket was revised by airline and i have been still charged for cancellation. Try using @goibibo @makemytrip @agoda @Cleartrip they provide excellent service! @HappyFaresindia #fraud_org https://t.co/mLeRp8oiJh,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/Santosh96798535/status/1562270267891539968,23-08-2022 22:47,@GoibiboSupport https://t.co/AtAAGxmy0N,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/motiwala_amin/status/1578981534341935105,09-10-2022 01:31,@goibibo @GoibiboSupport i cancelled my tickets for my journey bangkok to mumbai but i select goibibo cash instead of original payment method by mistake. So i request to u to help me in getting my money back to my bank account . User name is motiwala.amin@gmail.com,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/sumittanej/status/1569682775825092610,13-09-2022 09:41,"@GoibiboSupport @goibibo once again the malpractice led me to surprise for my bus booking, paid, bt not onboarded n cancelled by operator but no refund issued by goibibo. They have no control, no cust service, hard to track them, you can't connect to them for supp. @aajtak @ndtv https://t.co/LPCWBRFXyZ",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/vishkanyaaaa/status/1628403327632572417,22-02-2023 09:36,This is the reason this man holds Modiji Responsible for wrong ticket info by ibibo. May be because the CEO of ibibo is on Adani's Side https://t.co/yuOLqGQTb8,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",sy
http://twitter.com/rohitghosh123/status/1552518489314693120,28-07-2022 00:57,"@nandita_kodesia @oyorooms @riteshagar Same to same I faced with @goibibo Every such app just acts like dacoits, loots are money and then give a standard reply ""we are so sad to hear this"" & in the end they also say ""hope you had wonderful stay"".",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/krh_harsh/status/1643207328592961537,04-04-2023 07:02,"@GoibiboSupport Hi Devendra, thank You for promptly following up with the case.",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/Kanwalp86213105/status/1554395619422130176,02-08-2022 05:16,@goibibo I booked a Indigo flight on 11 july PNR-AM2WFM. Then I canceled it Indigo refunded the amount but i still not got my refund @goibibo @GoibiboSupport Please see as customer care no is not available on app,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/champak_das/status/1587761743119671296,02-11-2022 07:01,"@Anish54638827 @IndiGo6E @makemytrip @goibibo @HardeepSPuri sir, please look into it. It's a serious loophole.",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/sahni_gr/status/1541318338231513088,27-06-2022 03:11,@goibibo just clearly tell me wether that you are going to listen to me and issue refund or not?,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",gr
http://twitter.com/Vineet_khanduri/status/1532626728274763776,03-06-2022 03:34,"Booked hotel from @goibibo but denied room when I reached hotel. Had to look for another room on my own at night time. Pathetic service from @goibibo. I mailed several times for refund of booking amount but that didn't happen even after 7days. #pathetic, @worst service https://t.co/F56gCycQbF",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/Vedant_2604/status/1661750510117085185,25-05-2023 11:06,@Goibibo_Support @Gofir,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/sukh_chain_/status/1628329389481152512,22-02-2023 04:42,@iujjawaltrivedi @GoibiboSupport @AkasaAir https://t.co/WThOxp6ege 😭😭😹,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/mainak8946/status/1584249662382690304,23-10-2022 14:25,@GoibiboSupport I have shared the required information! Have not received any message!,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/RajatSi19069230/status/1647896935414779905,17-04-2023 05:37,@GoibiboSupport Shared,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/atul1487/status/1596542608708231169,26-11-2022 11:33,@GoibiboSupport Keep go cash In your pocket may be you need it soon when you will be fired from @GoibiboSupport,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/nesancholai1990/status/1559181742660919298,15-08-2022 10:14,"but i am said i am use 4000 rs (3500 used) worth coupon at the time of booking,So customer support team person Mr.aditya said refund cash amount to my account with 72 hours and also said refund coupon( voucher )also in my coupon section on my goibibo application with in 24 hours",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/goibibo/status/1530489083625086976,28-05-2022 06:00,"@PriyaSi27458632 Hey striker, your superb match performance has landed you in the Finals of Goibibo Full Vasool League! 😉 You are now very close to winning the Golden Cup 🏆 - a FREE STAY! If you're one of the lucky ones to win; you'll get a DM from us within the next 72 hours.",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/GreatGanges/status/1592590910822690816,15-11-2022 13:50,@GoibiboSupport @anirudha81singh And what are these Service Level Agreements.. Only booking option not cancellation No direct customer care no No updates in mail no chat.. Rgto??,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/sunilkumariyer/status/1654356049091260417,05-05-2023 01:23,"@goibibo Hi Team, I am in need of corporate travel accounts for my employees and would appreciate your prompt response. Our key requirements are as follows: 1. Credit Wallet/Card: 2. Discounts: 3. Service Charges: Regards, Sunil Rai, EM-HR - :rayisunilkumar@drreddys.com",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/HurshGupta/status/1542120870499733504,29-06-2022 08:20,@goibibo please share customer care number. Trying to reach but no luck.,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",be
http://twitter.com/goibibo/status/1530970982709706759,29-05-2022 13:55,"@gautamnag8 Hey striker, your superb match performance has landed you in the Finals of Goibibo Full Vasool League! 😉 You are now very close to winning the Golden Cup 🏆 - a FREE STAY! If you're one of the lucky ones to win; you'll get a DM from us within the next 48 hours.",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/urban37156491/status/1524761065682522112,12-05-2022 10:39,@goibibo @GovindRamaiah BEWARE Never use Goibio to book Hotels. They provide fake hotel information on their portal and charge triple of actual tarrif Anyone who got cheated by Goibibo please book your complaint in below portal https://t.co/u75IY9RTqf,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/JethliaAkshita/status/1562771280889532418,25-08-2022 07:58,"Registered a complaint at @goibibo @GoibiboSupport against my booking at flight SG 3261, got disappointed as they have no updated flight schedule and yet they let you book. Also, @flyspicejet on the other hand do not even send messages for delayed flights. @DGCAIndia https://t.co/KcezseCvEL",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/shreshtkar/status/1534933001997455361,09-06-2022 12:18,"@goibibo I have booked hotel tickets for my father's upcoming travel through your official site. However, I haven't received an email or WhatsApp confirmation as well as no upcoming journey is showing on your webpage. Kindly look into the matter and do the needful. https://t.co/CCTMoqtBpo",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/qureshi_sheful/status/1567246314265792512,06-09-2022 16:20,@GoibiboSupport Very bad service apne company me aag laga do salie me esa company me aap log ek bar bhi call nahi kar raha 🐷🐷🐷 you,hi,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/Shubhan04074274/status/1530416986471026688,28-05-2022 01:13,@goibibo https://t.co/yM2bqm9WPp,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/Aman_07861/status/1558644116774277120,13-08-2022 22:38,@goibibo worst experience ever.....never would like to book a hotel through this so called goibibo . Pathetic service Hotel Banwari Palace.,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/OdukuNelson/status/1656068717606739968,09-05-2023 18:48,"@sureshtalekar @goibibo @GoibiboSupport @Goibibocareteam @TeamGoibibo @jagograhakjago @consumercourtin Next time, book with @buktrips You can resell your bookings & potentially earn a profit, instead of cancelling and paying penalties.",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",ng
http://twitter.com/BBegusaraiya/status/1589656611794325511,07-11-2022 11:30,@ICICILombard No one has given even a mail till now @GoibiboSupport I feel cheated,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/Ansh5491/status/1661001772427776000,23-05-2023 09:30,"@Ministry_CA @MoCA_GoI @Officejmscindia Pls help, I cancelled my ticket with Gofirst on 3rd May, @GoFirstairways is claiming they refunded, @goibibo is claiming they have not received the amt. I have screenshot from @GoFirstairways that they have refunded @BandBajaateRaho https://t.co/eR1KGAjkbN",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/RAJ1234566/status/1559490441334046720,16-08-2022 06:41,Dear Indian Railway if you want that people book ticket by Goibibo and other apps then please close the irctc booking site because every time at end of ticket booking process there showing internal error and at the same time Goibibo book the same ticket within 1-2 mnt @NWRailways,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/Atoorva/status/1588412230605115392,04-11-2022 02:06,@GoibiboSupport Trip is still going on and on your website the trip is over . So much for tracking and safety !!!! https://t.co/8roRByejPh,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/Gperode/status/1543532638425608192,03-07-2022 05:50,@goibibo It's initiated but not solved i can't get my amount to my account https://t.co/RSNda0XFv1,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/Save_Rupee/status/1555200933789061120,04-08-2022 10:36,Flat 8% Off + 3 & 6 Months No Cost EMI on International Flights using Standard Chartered Bank Credit Cards EMI - Goibibo Coupons - https://t.co/AgLb06f9Qj #shopping #discount #offer #coupon #code #SaveRupee.in,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/niharikasing13/status/1555946337949995014,06-08-2022 11:58,@goibibo @GoibiboSupport My friend and I are staying at a hotel in Gangtok and have been facing multiple issues and today we faced mental harassment as well. They have been threatening us and we called goibibo for support. Your agent Ankita answered and she didn't help at all.,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/draslamortho/status/1613114143275634694,11-01-2023 05:02,@Dr_zoya_akbar @SanjayBhasin5 @goibibo @GoibiboSupport Hi This is Dr Aslam Zoya's brother Zoya Akbar tried booking flight with provided EMD but it is invalid as per British Airways. Kindly look into the matter and do needful. It has been almost 8 months and issue is not resolved even after repeated reminders.,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/inayat_kasmani/status/1587011140541812736,31-10-2022 05:18,"@GoibiboSupport @goibibo @makemytripcare @makemytrip @jagograhakjago @consaff @narendramodi @AmitShah Goibibo is not refunding money since 16th Oct, ispite of many follow up. Booking details are as follows 1. HTLDVAPZFZYK9MKZ 2. HTLDVAPBLV2K46SX",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/goibibo/status/1541006694335090691,26-06-2022 06:33,"@anupamdalmia10 Hi Anupam, We would like to inform you that here is the customer support Email ID: servicesupport@goibibo.com. Thanks, Ahaan. https://t.co/xq4sakhwwG",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/mihirnetworker/status/1528706623111192577,23-05-2022 07:57,"@goibibo I paid 15106 that's what my query was and non of you and your executive understand, should I post paid screen shot here ?",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/Shivaranjini_S/status/1534588344696381441,08-06-2022 13:29,@goibibo so stealing my money is ur final?,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/GoibiboSupport/status/1547867234734813184,15-07-2022 04:54,"@AmazingShivhare Goibibo officials or representatives will NEVER ask you for your personal information i.e. your card details, passwords, PIN, CVV, OTP etc. DO NOT share these details with anyone over phone, SMS, WhatsApp, email or any other source. https://t.co/Gu5Me6NRCs",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/CraddoWilliam/status/1538814194912530433,20-06-2022 05:21,"@mohit94851246 @goibibo That really sucks, try contact Michal_skyfi on Instagram, he's a good hacker he'll help you out",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/sakhalkaronkar/status/1531877326509993984,01-06-2022 01:56,"@goibibo my payment has deducted my booking not conformed, please issue my refund My booking Id GOBUS43070AD33E https://t.co/wH3wSfVf9d",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/SesmoSpeaks/status/1521424446112006144,03-05-2022 05:40,@goibibo Also the booking does not show in my mytrips page,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/critic_khamir/status/1642811023462895616,03-04-2023 04:47,@GoibiboSupport @MoCA_GoI @Gen_VKSingh sir I have booked sum return flyts with @goibibo dey hav just provided me 1 way tickets and are refusing to give me a return ticket. Dey r also refusing a full refund and are 4cimg me into buying return tickets separately with partial refund,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/rahulpanja1128/status/1602846613231136768,13-12-2022 21:03,"@GoibiboSupport I need resolution others wise I will take a legal action on this issue, how many time you needed for a refund it will cross 40days or more so that is not a customer satisfaction policy,so if u not refund money with in 12hours i will go to consumer court. Thanks",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/UnionBankTweets/status/1538378541162647552,19-06-2022 00:30,"This weekend, DON’T STAY AT HOME. Plan your next trip with exciting offers on Goibibo, valid for all variants of Debit Cards and Credit Cards. Know more: https://t.co/1j2H4xyIiL #UnionBankOfIndia #GoodPeopleToBankWith #AmritMahotsav https://t.co/ZfV5xd4GM3",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/goibibo/status/1526784658796687360,18-05-2022 00:40,"@manan2608 Hey striker, your superb match performance has landed you in the Finals of Goibibo Full Vasool League! 😉 You are now very close to winning the Golden Cup 🏆 - a FREE STAY! If you're one of the lucky ones to win; you'll get a DM from us within the next 48 hours.",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/Goibibo76837719/status/1593682731354898434,18-11-2022 14:09,@Rohitzaware6 @getmyrefundin @goibibo Goibibo customer care number8250271708,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/AIRINDI04334618/status/1547033354670723072,12-07-2022 21:41,"@kunwarAnkur @goibibo @airindiain @RNTata2000 You may reach us via our AIR INDIA official support options. Here's how: Call our support: 8509-632-674, between 8 AM to 10 PM,",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/prachikj/status/1638059643317673984,21-03-2023 02:07,@GoibiboSupport Sent.,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/RahulGA14544638/status/1533788734176432128,06-06-2022 08:31,@goibibo @makemytripcare seriously pathetic customer service. Very bad customer support. After spending lots of money with SL group of hotel Mussorie but not getting the same category and have adjusted with My 2 small kids. After multiple calls to support they are just passing.,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/Jaiksabhai/status/1524229693485948930,10-05-2022 23:27,@MaverickH47 @goibibo Please share and support #wakeupgoibibo,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/filmyjawan/status/1625028330440507392,13-02-2023 02:05,"@mahabank @goibibo @GoibiboSupport @jagograhakjago Checked with @mahabank and they being consistent with their pathetic services , informed that the refund has not been done and to check with @goibibo @GoibiboSupport now I’m hanging in the middle with my brains fried and frustrated for not getting my own money. @jagograhakjago",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/goibibo/status/1529516096105156611,25-05-2022 13:33,"@Gkgauravkalra We would also like to assure you that Goibibo is not withholding your money and never will. Kindly do note that the issue of the refund being awaited from Jet Airways. Thanks, Piyush https://t.co/xq4sakhwwG",en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
http://twitter.com/ShilpaP16548229/status/1587685576236748801,02-11-2022 01:58,@Shubham30554772 @goibibo @GoibiboSupport Taking legal action against them is the only way to get your money back from these cheats. One legal notice and they will issue a full refund. Initiate immediate legal action against them with the help of @getmyrefundin so as to get your money back from them.....,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/red_manc24/status/1595822901806395392,24-11-2022 11:53,@GoibiboSupport ?,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",us
http://twitter.com/dstvishnu/status/1572146902963191811,20-09-2022 04:53,@goibibo80470739 @goibibo @GoibiboSupport Pouring*,en,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",in
